freq,imag(leafValue( i("PORT0:p" ?result "sweepVG_ac1-sweep") "VG_VAL" 0.2 )),imag(leafValue( i("PORT0:p" ?result "sweepVG_ac1-sweep") "VG_VAL" 0.4 )),imag(leafValue( i("PORT0:p" ?result "sweepVG_ac1-sweep") "VG_VAL" 0.6 )),imag(leafValue( i("PORT0:p" ?result "sweepVG_ac1-sweep") "VG_VAL" 0.8 ))
8.001E6,-1.577E-12,-1.652E-12,-2.004E-12,-2.098E-12
8.002E6,-1.578E-12,-1.652E-12,-2.004E-12,-2.098E-12
8.003E6,-1.578E-12,-1.653E-12,-2.004E-12,-2.099E-12
8.004E6,-1.578E-12,-1.653E-12,-2.004E-12,-2.099E-12
8.005E6,-1.578E-12,-1.653E-12,-2.005E-12,-2.099E-12
8.006E6,-1.578E-12,-1.653E-12,-2.005E-12,-2.099E-12
8.007E6,-1.578E-12,-1.653E-12,-2.005E-12,-2.100E-12
8.008E6,-1.579E-12,-1.654E-12,-2.005E-12,-2.100E-12
8.009E6,-1.579E-12,-1.654E-12,-2.006E-12,-2.100E-12
8.010E6,-1.579E-12,-1.654E-12,-2.006E-12,-2.100E-12
8.011E6,-1.579E-12,-1.654E-12,-2.006E-12,-2.101E-12
8.012E6,-1.579E-12,-1.654E-12,-2.006E-12,-2.101E-12
8.013E6,-1.580E-12,-1.655E-12,-2.007E-12,-2.101E-12
8.014E6,-1.580E-12,-1.655E-12,-2.007E-12,-2.101E-12
8.015E6,-1.580E-12,-1.655E-12,-2.007E-12,-2.102E-12
8.016E6,-1.580E-12,-1.655E-12,-2.007E-12,-2.102E-12
8.017E6,-1.580E-12,-1.655E-12,-2.008E-12,-2.102E-12
8.018E6,-1.581E-12,-1.656E-12,-2.008E-12,-2.102E-12
8.019E6,-1.581E-12,-1.656E-12,-2.008E-12,-2.103E-12
8.020E6,-1.581E-12,-1.656E-12,-2.008E-12,-2.103E-12
8.021E6,-1.581E-12,-1.656E-12,-2.009E-12,-2.103E-12
8.022E6,-1.581E-12,-1.656E-12,-2.009E-12,-2.104E-12
8.023E6,-1.582E-12,-1.657E-12,-2.009E-12,-2.104E-12
8.024E6,-1.582E-12,-1.657E-12,-2.009E-12,-2.104E-12
8.025E6,-1.582E-12,-1.657E-12,-2.010E-12,-2.104E-12
8.026E6,-1.582E-12,-1.657E-12,-2.010E-12,-2.105E-12
8.027E6,-1.582E-12,-1.658E-12,-2.010E-12,-2.105E-12
8.028E6,-1.583E-12,-1.658E-12,-2.010E-12,-2.105E-12
8.029E6,-1.583E-12,-1.658E-12,-2.011E-12,-2.105E-12
8.030E6,-1.583E-12,-1.658E-12,-2.011E-12,-2.106E-12
8.031E6,-1.583E-12,-1.658E-12,-2.011E-12,-2.106E-12
8.032E6,-1.583E-12,-1.659E-12,-2.011E-12,-2.106E-12
8.033E6,-1.584E-12,-1.659E-12,-2.012E-12,-2.106E-12
8.034E6,-1.584E-12,-1.659E-12,-2.012E-12,-2.107E-12
8.035E6,-1.584E-12,-1.659E-12,-2.012E-12,-2.107E-12
8.036E6,-1.584E-12,-1.659E-12,-2.012E-12,-2.107E-12
8.037E6,-1.584E-12,-1.660E-12,-2.013E-12,-2.107E-12
8.038E6,-1.585E-12,-1.660E-12,-2.013E-12,-2.108E-12
8.039E6,-1.585E-12,-1.660E-12,-2.013E-12,-2.108E-12
8.040E6,-1.585E-12,-1.660E-12,-2.013E-12,-2.108E-12
8.041E6,-1.585E-12,-1.660E-12,-2.014E-12,-2.109E-12
8.042E6,-1.585E-12,-1.661E-12,-2.014E-12,-2.109E-12
8.043E6,-1.586E-12,-1.661E-12,-2.014E-12,-2.109E-12
8.044E6,-1.586E-12,-1.661E-12,-2.014E-12,-2.109E-12
8.045E6,-1.586E-12,-1.661E-12,-2.015E-12,-2.110E-12
8.046E6,-1.586E-12,-1.661E-12,-2.015E-12,-2.110E-12
8.047E6,-1.586E-12,-1.662E-12,-2.015E-12,-2.110E-12
8.048E6,-1.587E-12,-1.662E-12,-2.015E-12,-2.110E-12
8.049E6,-1.587E-12,-1.662E-12,-2.016E-12,-2.111E-12
8.050E6,-1.587E-12,-1.662E-12,-2.016E-12,-2.111E-12
8.051E6,-1.587E-12,-1.662E-12,-2.016E-12,-2.111E-12
8.052E6,-1.587E-12,-1.663E-12,-2.016E-12,-2.111E-12
8.053E6,-1.588E-12,-1.663E-12,-2.017E-12,-2.112E-12
8.054E6,-1.588E-12,-1.663E-12,-2.017E-12,-2.112E-12
8.055E6,-1.588E-12,-1.663E-12,-2.017E-12,-2.112E-12
8.056E6,-1.588E-12,-1.663E-12,-2.017E-12,-2.112E-12
8.057E6,-1.588E-12,-1.664E-12,-2.018E-12,-2.113E-12
8.058E6,-1.589E-12,-1.664E-12,-2.018E-12,-2.113E-12
8.059E6,-1.589E-12,-1.664E-12,-2.018E-12,-2.113E-12
8.060E6,-1.589E-12,-1.664E-12,-2.018E-12,-2.113E-12
8.061E6,-1.589E-12,-1.665E-12,-2.019E-12,-2.114E-12
8.062E6,-1.589E-12,-1.665E-12,-2.019E-12,-2.114E-12
8.063E6,-1.590E-12,-1.665E-12,-2.019E-12,-2.114E-12
8.064E6,-1.590E-12,-1.665E-12,-2.019E-12,-2.115E-12
8.065E6,-1.590E-12,-1.665E-12,-2.020E-12,-2.115E-12
8.066E6,-1.590E-12,-1.666E-12,-2.020E-12,-2.115E-12
8.067E6,-1.590E-12,-1.666E-12,-2.020E-12,-2.115E-12
8.068E6,-1.591E-12,-1.666E-12,-2.020E-12,-2.116E-12
8.069E6,-1.591E-12,-1.666E-12,-2.021E-12,-2.116E-12
8.070E6,-1.591E-12,-1.666E-12,-2.021E-12,-2.116E-12
8.071E6,-1.591E-12,-1.667E-12,-2.021E-12,-2.116E-12
8.072E6,-1.591E-12,-1.667E-12,-2.021E-12,-2.117E-12
8.073E6,-1.592E-12,-1.667E-12,-2.022E-12,-2.117E-12
8.074E6,-1.592E-12,-1.667E-12,-2.022E-12,-2.117E-12
8.075E6,-1.592E-12,-1.667E-12,-2.022E-12,-2.117E-12
8.076E6,-1.592E-12,-1.668E-12,-2.022E-12,-2.118E-12
8.077E6,-1.592E-12,-1.668E-12,-2.023E-12,-2.118E-12
8.078E6,-1.592E-12,-1.668E-12,-2.023E-12,-2.118E-12
8.079E6,-1.593E-12,-1.668E-12,-2.023E-12,-2.118E-12
8.080E6,-1.593E-12,-1.668E-12,-2.023E-12,-2.119E-12
8.081E6,-1.593E-12,-1.669E-12,-2.024E-12,-2.119E-12
8.082E6,-1.593E-12,-1.669E-12,-2.024E-12,-2.119E-12
8.083E6,-1.593E-12,-1.669E-12,-2.024E-12,-2.120E-12
8.084E6,-1.594E-12,-1.669E-12,-2.024E-12,-2.120E-12
8.085E6,-1.594E-12,-1.669E-12,-2.025E-12,-2.120E-12
8.086E6,-1.594E-12,-1.670E-12,-2.025E-12,-2.120E-12
8.087E6,-1.594E-12,-1.670E-12,-2.025E-12,-2.121E-12
8.088E6,-1.594E-12,-1.670E-12,-2.025E-12,-2.121E-12
8.089E6,-1.595E-12,-1.670E-12,-2.026E-12,-2.121E-12
8.090E6,-1.595E-12,-1.671E-12,-2.026E-12,-2.121E-12
8.091E6,-1.595E-12,-1.671E-12,-2.026E-12,-2.122E-12
8.092E6,-1.595E-12,-1.671E-12,-2.026E-12,-2.122E-12
8.093E6,-1.595E-12,-1.671E-12,-2.027E-12,-2.122E-12
8.094E6,-1.596E-12,-1.671E-12,-2.027E-12,-2.122E-12
8.095E6,-1.596E-12,-1.672E-12,-2.027E-12,-2.123E-12
8.096E6,-1.596E-12,-1.672E-12,-2.027E-12,-2.123E-12
8.097E6,-1.596E-12,-1.672E-12,-2.028E-12,-2.123E-12
8.098E6,-1.596E-12,-1.672E-12,-2.028E-12,-2.123E-12
8.099E6,-1.597E-12,-1.672E-12,-2.028E-12,-2.124E-12
8.100E6,-1.597E-12,-1.673E-12,-2.028E-12,-2.124E-12
8.101E6,-1.597E-12,-1.673E-12,-2.029E-12,-2.124E-12
8.102E6,-1.597E-12,-1.673E-12,-2.029E-12,-2.125E-12
8.103E6,-1.597E-12,-1.673E-12,-2.029E-12,-2.125E-12
8.104E6,-1.598E-12,-1.673E-12,-2.029E-12,-2.125E-12
8.105E6,-1.598E-12,-1.674E-12,-2.030E-12,-2.125E-12
8.106E6,-1.598E-12,-1.674E-12,-2.030E-12,-2.126E-12
8.107E6,-1.598E-12,-1.674E-12,-2.030E-12,-2.126E-12
8.108E6,-1.598E-12,-1.674E-12,-2.030E-12,-2.126E-12
8.109E6,-1.599E-12,-1.674E-12,-2.031E-12,-2.126E-12
8.110E6,-1.599E-12,-1.675E-12,-2.031E-12,-2.127E-12
8.111E6,-1.599E-12,-1.675E-12,-2.031E-12,-2.127E-12
8.112E6,-1.599E-12,-1.675E-12,-2.031E-12,-2.127E-12
8.113E6,-1.599E-12,-1.675E-12,-2.032E-12,-2.127E-12
8.114E6,-1.600E-12,-1.675E-12,-2.032E-12,-2.128E-12
8.115E6,-1.600E-12,-1.676E-12,-2.032E-12,-2.128E-12
8.116E6,-1.600E-12,-1.676E-12,-2.032E-12,-2.128E-12
8.117E6,-1.600E-12,-1.676E-12,-2.033E-12,-2.128E-12
8.118E6,-1.600E-12,-1.676E-12,-2.033E-12,-2.129E-12
8.119E6,-1.601E-12,-1.677E-12,-2.033E-12,-2.129E-12
8.120E6,-1.601E-12,-1.677E-12,-2.033E-12,-2.129E-12
8.121E6,-1.601E-12,-1.677E-12,-2.034E-12,-2.129E-12
8.122E6,-1.601E-12,-1.677E-12,-2.034E-12,-2.130E-12
8.123E6,-1.601E-12,-1.677E-12,-2.034E-12,-2.130E-12
8.124E6,-1.602E-12,-1.678E-12,-2.034E-12,-2.130E-12
8.125E6,-1.602E-12,-1.678E-12,-2.035E-12,-2.131E-12
8.126E6,-1.602E-12,-1.678E-12,-2.035E-12,-2.131E-12
8.127E6,-1.602E-12,-1.678E-12,-2.035E-12,-2.131E-12
8.128E6,-1.602E-12,-1.678E-12,-2.036E-12,-2.131E-12
8.129E6,-1.603E-12,-1.679E-12,-2.036E-12,-2.132E-12
8.130E6,-1.603E-12,-1.679E-12,-2.036E-12,-2.132E-12
8.131E6,-1.603E-12,-1.679E-12,-2.036E-12,-2.132E-12
8.132E6,-1.603E-12,-1.679E-12,-2.037E-12,-2.132E-12
8.133E6,-1.603E-12,-1.679E-12,-2.037E-12,-2.133E-12
8.134E6,-1.604E-12,-1.680E-12,-2.037E-12,-2.133E-12
8.135E6,-1.604E-12,-1.680E-12,-2.037E-12,-2.133E-12
8.136E6,-1.604E-12,-1.680E-12,-2.038E-12,-2.133E-12
8.137E6,-1.604E-12,-1.680E-12,-2.038E-12,-2.134E-12
8.138E6,-1.604E-12,-1.680E-12,-2.038E-12,-2.134E-12
8.139E6,-1.605E-12,-1.681E-12,-2.038E-12,-2.134E-12
8.140E6,-1.605E-12,-1.681E-12,-2.039E-12,-2.134E-12
8.141E6,-1.605E-12,-1.681E-12,-2.039E-12,-2.135E-12
8.142E6,-1.605E-12,-1.681E-12,-2.039E-12,-2.135E-12
8.143E6,-1.605E-12,-1.681E-12,-2.039E-12,-2.135E-12
8.144E6,-1.605E-12,-1.682E-12,-2.040E-12,-2.136E-12
8.145E6,-1.606E-12,-1.682E-12,-2.040E-12,-2.136E-12
8.146E6,-1.606E-12,-1.682E-12,-2.040E-12,-2.136E-12
8.147E6,-1.606E-12,-1.682E-12,-2.040E-12,-2.136E-12
8.148E6,-1.606E-12,-1.682E-12,-2.041E-12,-2.137E-12
8.149E6,-1.606E-12,-1.683E-12,-2.041E-12,-2.137E-12
8.150E6,-1.607E-12,-1.683E-12,-2.041E-12,-2.137E-12
8.151E6,-1.607E-12,-1.683E-12,-2.041E-12,-2.137E-12
8.152E6,-1.607E-12,-1.683E-12,-2.042E-12,-2.138E-12
8.153E6,-1.607E-12,-1.684E-12,-2.042E-12,-2.138E-12
8.154E6,-1.607E-12,-1.684E-12,-2.042E-12,-2.138E-12
8.155E6,-1.608E-12,-1.684E-12,-2.042E-12,-2.138E-12
8.156E6,-1.608E-12,-1.684E-12,-2.043E-12,-2.139E-12
8.157E6,-1.608E-12,-1.684E-12,-2.043E-12,-2.139E-12
8.158E6,-1.608E-12,-1.685E-12,-2.043E-12,-2.139E-12
8.159E6,-1.608E-12,-1.685E-12,-2.043E-12,-2.139E-12
8.160E6,-1.609E-12,-1.685E-12,-2.044E-12,-2.140E-12
8.161E6,-1.609E-12,-1.685E-12,-2.044E-12,-2.140E-12
8.162E6,-1.609E-12,-1.685E-12,-2.044E-12,-2.140E-12
8.163E6,-1.609E-12,-1.686E-12,-2.044E-12,-2.140E-12
8.164E6,-1.609E-12,-1.686E-12,-2.045E-12,-2.141E-12
8.165E6,-1.610E-12,-1.686E-12,-2.045E-12,-2.141E-12
8.166E6,-1.610E-12,-1.686E-12,-2.045E-12,-2.141E-12
8.167E6,-1.610E-12,-1.686E-12,-2.045E-12,-2.142E-12
8.168E6,-1.610E-12,-1.687E-12,-2.046E-12,-2.142E-12
8.169E6,-1.610E-12,-1.687E-12,-2.046E-12,-2.142E-12
8.170E6,-1.611E-12,-1.687E-12,-2.046E-12,-2.142E-12
8.171E6,-1.611E-12,-1.687E-12,-2.046E-12,-2.143E-12
8.172E6,-1.611E-12,-1.687E-12,-2.047E-12,-2.143E-12
8.173E6,-1.611E-12,-1.688E-12,-2.047E-12,-2.143E-12
8.174E6,-1.611E-12,-1.688E-12,-2.047E-12,-2.143E-12
8.175E6,-1.612E-12,-1.688E-12,-2.047E-12,-2.144E-12
8.176E6,-1.612E-12,-1.688E-12,-2.048E-12,-2.144E-12
8.177E6,-1.612E-12,-1.688E-12,-2.048E-12,-2.144E-12
8.178E6,-1.612E-12,-1.689E-12,-2.048E-12,-2.144E-12
8.179E6,-1.612E-12,-1.689E-12,-2.048E-12,-2.145E-12
8.180E6,-1.613E-12,-1.689E-12,-2.049E-12,-2.145E-12
8.181E6,-1.613E-12,-1.689E-12,-2.049E-12,-2.145E-12
8.182E6,-1.613E-12,-1.690E-12,-2.049E-12,-2.145E-12
8.183E6,-1.613E-12,-1.690E-12,-2.049E-12,-2.146E-12
8.184E6,-1.613E-12,-1.690E-12,-2.050E-12,-2.146E-12
8.185E6,-1.614E-12,-1.690E-12,-2.050E-12,-2.146E-12
8.186E6,-1.614E-12,-1.690E-12,-2.050E-12,-2.147E-12
8.187E6,-1.614E-12,-1.691E-12,-2.050E-12,-2.147E-12
8.188E6,-1.614E-12,-1.691E-12,-2.051E-12,-2.147E-12
8.189E6,-1.614E-12,-1.691E-12,-2.051E-12,-2.147E-12
8.190E6,-1.615E-12,-1.691E-12,-2.051E-12,-2.148E-12
8.191E6,-1.615E-12,-1.691E-12,-2.051E-12,-2.148E-12
8.192E6,-1.615E-12,-1.692E-12,-2.052E-12,-2.148E-12
8.193E6,-1.615E-12,-1.692E-12,-2.052E-12,-2.148E-12
8.194E6,-1.615E-12,-1.692E-12,-2.052E-12,-2.149E-12
8.195E6,-1.616E-12,-1.692E-12,-2.052E-12,-2.149E-12
8.196E6,-1.616E-12,-1.692E-12,-2.053E-12,-2.149E-12
8.197E6,-1.616E-12,-1.693E-12,-2.053E-12,-2.149E-12
8.198E6,-1.616E-12,-1.693E-12,-2.053E-12,-2.150E-12
8.199E6,-1.616E-12,-1.693E-12,-2.053E-12,-2.150E-12
8.200E6,-1.617E-12,-1.693E-12,-2.054E-12,-2.150E-12
8.201E6,-1.617E-12,-1.693E-12,-2.054E-12,-2.150E-12
8.202E6,-1.617E-12,-1.694E-12,-2.054E-12,-2.151E-12
8.203E6,-1.617E-12,-1.694E-12,-2.054E-12,-2.151E-12
8.204E6,-1.617E-12,-1.694E-12,-2.055E-12,-2.151E-12
8.205E6,-1.618E-12,-1.694E-12,-2.055E-12,-2.152E-12
8.206E6,-1.618E-12,-1.694E-12,-2.055E-12,-2.152E-12
8.207E6,-1.618E-12,-1.695E-12,-2.055E-12,-2.152E-12
8.208E6,-1.618E-12,-1.695E-12,-2.056E-12,-2.152E-12
8.209E6,-1.618E-12,-1.695E-12,-2.056E-12,-2.153E-12
8.210E6,-1.619E-12,-1.695E-12,-2.056E-12,-2.153E-12
8.211E6,-1.619E-12,-1.696E-12,-2.056E-12,-2.153E-12
8.212E6,-1.619E-12,-1.696E-12,-2.057E-12,-2.153E-12
8.213E6,-1.619E-12,-1.696E-12,-2.057E-12,-2.154E-12
8.214E6,-1.619E-12,-1.696E-12,-2.057E-12,-2.154E-12
8.215E6,-1.619E-12,-1.696E-12,-2.057E-12,-2.154E-12
8.216E6,-1.620E-12,-1.697E-12,-2.058E-12,-2.154E-12
8.217E6,-1.620E-12,-1.697E-12,-2.058E-12,-2.155E-12
8.218E6,-1.620E-12,-1.697E-12,-2.058E-12,-2.155E-12
8.219E6,-1.620E-12,-1.697E-12,-2.058E-12,-2.155E-12
8.220E6,-1.620E-12,-1.697E-12,-2.059E-12,-2.155E-12
8.221E6,-1.621E-12,-1.698E-12,-2.059E-12,-2.156E-12
8.222E6,-1.621E-12,-1.698E-12,-2.059E-12,-2.156E-12
8.223E6,-1.621E-12,-1.698E-12,-2.059E-12,-2.156E-12
8.224E6,-1.621E-12,-1.698E-12,-2.060E-12,-2.156E-12
8.225E6,-1.621E-12,-1.698E-12,-2.060E-12,-2.157E-12
8.226E6,-1.622E-12,-1.699E-12,-2.060E-12,-2.157E-12
8.227E6,-1.622E-12,-1.699E-12,-2.060E-12,-2.157E-12
8.228E6,-1.622E-12,-1.699E-12,-2.061E-12,-2.158E-12
8.229E6,-1.622E-12,-1.699E-12,-2.061E-12,-2.158E-12
8.230E6,-1.622E-12,-1.699E-12,-2.061E-12,-2.158E-12
8.231E6,-1.623E-12,-1.700E-12,-2.061E-12,-2.158E-12
8.232E6,-1.623E-12,-1.700E-12,-2.062E-12,-2.159E-12
8.233E6,-1.623E-12,-1.700E-12,-2.062E-12,-2.159E-12
8.234E6,-1.623E-12,-1.700E-12,-2.062E-12,-2.159E-12
8.235E6,-1.623E-12,-1.700E-12,-2.062E-12,-2.159E-12
8.236E6,-1.624E-12,-1.701E-12,-2.063E-12,-2.160E-12
8.237E6,-1.624E-12,-1.701E-12,-2.063E-12,-2.160E-12
8.238E6,-1.624E-12,-1.701E-12,-2.063E-12,-2.160E-12
8.239E6,-1.624E-12,-1.701E-12,-2.063E-12,-2.160E-12
8.240E6,-1.624E-12,-1.701E-12,-2.064E-12,-2.161E-12
8.241E6,-1.625E-12,-1.702E-12,-2.064E-12,-2.161E-12
8.242E6,-1.625E-12,-1.702E-12,-2.064E-12,-2.161E-12
8.243E6,-1.625E-12,-1.702E-12,-2.064E-12,-2.161E-12
8.244E6,-1.625E-12,-1.702E-12,-2.065E-12,-2.162E-12
8.245E6,-1.625E-12,-1.703E-12,-2.065E-12,-2.162E-12
8.246E6,-1.626E-12,-1.703E-12,-2.065E-12,-2.162E-12
8.247E6,-1.626E-12,-1.703E-12,-2.065E-12,-2.163E-12
8.248E6,-1.626E-12,-1.703E-12,-2.066E-12,-2.163E-12
8.249E6,-1.626E-12,-1.703E-12,-2.066E-12,-2.163E-12
8.250E6,-1.626E-12,-1.704E-12,-2.066E-12,-2.163E-12
8.251E6,-1.627E-12,-1.704E-12,-2.066E-12,-2.164E-12
8.252E6,-1.627E-12,-1.704E-12,-2.067E-12,-2.164E-12
8.253E6,-1.627E-12,-1.704E-12,-2.067E-12,-2.164E-12
8.254E6,-1.627E-12,-1.704E-12,-2.067E-12,-2.164E-12
8.255E6,-1.627E-12,-1.705E-12,-2.067E-12,-2.165E-12
8.256E6,-1.628E-12,-1.705E-12,-2.068E-12,-2.165E-12
8.257E6,-1.628E-12,-1.705E-12,-2.068E-12,-2.165E-12
8.258E6,-1.628E-12,-1.705E-12,-2.068E-12,-2.165E-12
8.259E6,-1.628E-12,-1.705E-12,-2.068E-12,-2.166E-12
8.260E6,-1.628E-12,-1.706E-12,-2.069E-12,-2.166E-12
8.261E6,-1.629E-12,-1.706E-12,-2.069E-12,-2.166E-12
8.262E6,-1.629E-12,-1.706E-12,-2.069E-12,-2.166E-12
8.263E6,-1.629E-12,-1.706E-12,-2.069E-12,-2.167E-12
8.264E6,-1.629E-12,-1.706E-12,-2.070E-12,-2.167E-12
8.265E6,-1.629E-12,-1.707E-12,-2.070E-12,-2.167E-12
8.266E6,-1.630E-12,-1.707E-12,-2.070E-12,-2.168E-12
8.267E6,-1.630E-12,-1.707E-12,-2.070E-12,-2.168E-12
8.268E6,-1.630E-12,-1.707E-12,-2.071E-12,-2.168E-12
8.269E6,-1.630E-12,-1.707E-12,-2.071E-12,-2.168E-12
8.270E6,-1.630E-12,-1.708E-12,-2.071E-12,-2.169E-12
8.271E6,-1.631E-12,-1.708E-12,-2.071E-12,-2.169E-12
8.272E6,-1.631E-12,-1.708E-12,-2.072E-12,-2.169E-12
8.273E6,-1.631E-12,-1.708E-12,-2.072E-12,-2.169E-12
8.274E6,-1.631E-12,-1.709E-12,-2.072E-12,-2.170E-12
8.275E6,-1.631E-12,-1.709E-12,-2.072E-12,-2.170E-12
8.276E6,-1.632E-12,-1.709E-12,-2.073E-12,-2.170E-12
8.277E6,-1.632E-12,-1.709E-12,-2.073E-12,-2.170E-12
8.278E6,-1.632E-12,-1.709E-12,-2.073E-12,-2.171E-12
8.279E6,-1.632E-12,-1.710E-12,-2.073E-12,-2.171E-12
8.280E6,-1.632E-12,-1.710E-12,-2.074E-12,-2.171E-12
8.281E6,-1.633E-12,-1.710E-12,-2.074E-12,-2.171E-12
8.282E6,-1.633E-12,-1.710E-12,-2.074E-12,-2.172E-12
8.283E6,-1.633E-12,-1.710E-12,-2.074E-12,-2.172E-12
8.284E6,-1.633E-12,-1.711E-12,-2.075E-12,-2.172E-12
8.285E6,-1.633E-12,-1.711E-12,-2.075E-12,-2.172E-12
8.286E6,-1.633E-12,-1.711E-12,-2.075E-12,-2.173E-12
8.287E6,-1.634E-12,-1.711E-12,-2.075E-12,-2.173E-12
8.288E6,-1.634E-12,-1.711E-12,-2.076E-12,-2.173E-12
8.289E6,-1.634E-12,-1.712E-12,-2.076E-12,-2.174E-12
8.290E6,-1.634E-12,-1.712E-12,-2.076E-12,-2.174E-12
8.291E6,-1.634E-12,-1.712E-12,-2.076E-12,-2.174E-12
8.292E6,-1.635E-12,-1.712E-12,-2.077E-12,-2.174E-12
8.293E6,-1.635E-12,-1.712E-12,-2.077E-12,-2.175E-12
8.294E6,-1.635E-12,-1.713E-12,-2.077E-12,-2.175E-12
8.295E6,-1.635E-12,-1.713E-12,-2.077E-12,-2.175E-12
8.296E6,-1.635E-12,-1.713E-12,-2.078E-12,-2.175E-12
8.297E6,-1.636E-12,-1.713E-12,-2.078E-12,-2.176E-12
8.298E6,-1.636E-12,-1.713E-12,-2.078E-12,-2.176E-12
8.299E6,-1.636E-12,-1.714E-12,-2.078E-12,-2.176E-12
8.300E6,-1.636E-12,-1.714E-12,-2.079E-12,-2.176E-12
8.301E6,-1.636E-12,-1.714E-12,-2.079E-12,-2.177E-12
8.302E6,-1.637E-12,-1.714E-12,-2.079E-12,-2.177E-12
8.303E6,-1.637E-12,-1.714E-12,-2.079E-12,-2.177E-12
8.304E6,-1.637E-12,-1.715E-12,-2.080E-12,-2.177E-12
8.305E6,-1.637E-12,-1.715E-12,-2.080E-12,-2.178E-12
8.306E6,-1.637E-12,-1.715E-12,-2.080E-12,-2.178E-12
8.307E6,-1.638E-12,-1.715E-12,-2.080E-12,-2.178E-12
8.308E6,-1.638E-12,-1.716E-12,-2.081E-12,-2.179E-12
8.309E6,-1.638E-12,-1.716E-12,-2.081E-12,-2.179E-12
8.310E6,-1.638E-12,-1.716E-12,-2.081E-12,-2.179E-12
8.311E6,-1.638E-12,-1.716E-12,-2.081E-12,-2.179E-12
8.312E6,-1.639E-12,-1.716E-12,-2.082E-12,-2.180E-12
8.313E6,-1.639E-12,-1.717E-12,-2.082E-12,-2.180E-12
8.314E6,-1.639E-12,-1.717E-12,-2.082E-12,-2.180E-12
8.315E6,-1.639E-12,-1.717E-12,-2.082E-12,-2.180E-12
8.316E6,-1.639E-12,-1.717E-12,-2.083E-12,-2.181E-12
8.317E6,-1.640E-12,-1.717E-12,-2.083E-12,-2.181E-12
8.318E6,-1.640E-12,-1.718E-12,-2.083E-12,-2.181E-12
8.319E6,-1.640E-12,-1.718E-12,-2.083E-12,-2.181E-12
8.320E6,-1.640E-12,-1.718E-12,-2.084E-12,-2.182E-12
8.321E6,-1.640E-12,-1.718E-12,-2.084E-12,-2.182E-12
8.322E6,-1.641E-12,-1.718E-12,-2.084E-12,-2.182E-12
8.323E6,-1.641E-12,-1.719E-12,-2.084E-12,-2.182E-12
8.324E6,-1.641E-12,-1.719E-12,-2.085E-12,-2.183E-12
8.325E6,-1.641E-12,-1.719E-12,-2.085E-12,-2.183E-12
8.326E6,-1.641E-12,-1.719E-12,-2.085E-12,-2.183E-12
8.327E6,-1.642E-12,-1.719E-12,-2.085E-12,-2.183E-12
8.328E6,-1.642E-12,-1.720E-12,-2.086E-12,-2.184E-12
8.329E6,-1.642E-12,-1.720E-12,-2.086E-12,-2.184E-12
8.330E6,-1.642E-12,-1.720E-12,-2.086E-12,-2.184E-12
8.331E6,-1.642E-12,-1.720E-12,-2.086E-12,-2.185E-12
8.332E6,-1.643E-12,-1.720E-12,-2.087E-12,-2.185E-12
8.333E6,-1.643E-12,-1.721E-12,-2.087E-12,-2.185E-12
8.334E6,-1.643E-12,-1.721E-12,-2.087E-12,-2.185E-12
8.335E6,-1.643E-12,-1.721E-12,-2.087E-12,-2.186E-12
8.336E6,-1.643E-12,-1.721E-12,-2.088E-12,-2.186E-12
8.337E6,-1.644E-12,-1.722E-12,-2.088E-12,-2.186E-12
8.338E6,-1.644E-12,-1.722E-12,-2.088E-12,-2.186E-12
8.339E6,-1.644E-12,-1.722E-12,-2.088E-12,-2.187E-12
8.340E6,-1.644E-12,-1.722E-12,-2.089E-12,-2.187E-12
8.341E6,-1.644E-12,-1.722E-12,-2.089E-12,-2.187E-12
8.342E6,-1.645E-12,-1.723E-12,-2.089E-12,-2.187E-12
8.343E6,-1.645E-12,-1.723E-12,-2.089E-12,-2.188E-12
8.344E6,-1.645E-12,-1.723E-12,-2.090E-12,-2.188E-12
8.345E6,-1.645E-12,-1.723E-12,-2.090E-12,-2.188E-12
8.346E6,-1.645E-12,-1.723E-12,-2.090E-12,-2.188E-12
8.347E6,-1.646E-12,-1.724E-12,-2.090E-12,-2.189E-12
8.348E6,-1.646E-12,-1.724E-12,-2.091E-12,-2.189E-12
8.349E6,-1.646E-12,-1.724E-12,-2.091E-12,-2.189E-12
8.350E6,-1.646E-12,-1.724E-12,-2.091E-12,-2.190E-12
8.351E6,-1.646E-12,-1.724E-12,-2.091E-12,-2.190E-12
8.352E6,-1.647E-12,-1.725E-12,-2.092E-12,-2.190E-12
8.353E6,-1.647E-12,-1.725E-12,-2.092E-12,-2.190E-12
8.354E6,-1.647E-12,-1.725E-12,-2.092E-12,-2.191E-12
8.355E6,-1.647E-12,-1.725E-12,-2.092E-12,-2.191E-12
8.356E6,-1.647E-12,-1.725E-12,-2.093E-12,-2.191E-12
8.357E6,-1.647E-12,-1.726E-12,-2.093E-12,-2.191E-12
8.358E6,-1.648E-12,-1.726E-12,-2.093E-12,-2.192E-12
8.359E6,-1.648E-12,-1.726E-12,-2.093E-12,-2.192E-12
8.360E6,-1.648E-12,-1.726E-12,-2.094E-12,-2.192E-12
8.361E6,-1.648E-12,-1.726E-12,-2.094E-12,-2.192E-12
8.362E6,-1.648E-12,-1.727E-12,-2.094E-12,-2.193E-12
8.363E6,-1.649E-12,-1.727E-12,-2.094E-12,-2.193E-12
